order_id,user_id,order_date,channel,order_value_usd
ORD-13195,USR-1381,2026-02-28,Meta Ads,24.01
ORD-13196,USR-2154,2026-03-03,Google Ads,116.86
ORD-13197,USR-2463,2026-04-01,TikTok Ads,82.56
ORD-13198,USR-2221,2026-06-12,Meta Ads,77.45
ORD-13199,USR-2355,2026-01-01,Meta Ads,78.57
ORD-13200,USR-1060,2026-06-02,Meta Ads,45.69
ORD-13201,USR-2269,2026-01-18,TikTok Ads,51.69
ORD-13202,USR-1693,2026-02-10,Google Ads,43.57
ORD-13203,USR-2254,2026-05-23,TikTok Ads,104.58
ORD-13204,USR-1275,2026-03-21,Meta Ads,92.58
ORD-13205,USR-1738,2026-04-30,Google Ads,103.2
ORD-13206,USR-1723,2026-05-10,Organic Search,88.47
ORD-13207,USR-2432,2026-02-25,Meta Ads,83.84
ORD-13208,USR-2003,2026-02-22,Organic Search,90.39
ORD-13209,USR-2281,2026-04-22,TikTok Ads,54.45
ORD-13210,USR-1956,2026-04-04,TikTok Ads,41.3
ORD-13211,USR-2303,2026-05-06,Organic Search,54.28
ORD-13212,USR-1180,2026-06-14,Meta Ads,52.84
ORD-13213,USR-1884,2026-05-19,Google Ads,22.5
ORD-13214,USR-1003,2026-03-26,Google Ads,108.51
ORD-13215,USR-1762,2026-03-02,Organic Search,57.42
ORD-13216,USR-1118,2026-05-26,Organic Search,15.13
ORD-13217,USR-1360,2026-06-24,Meta Ads,35.15
ORD-13218,USR-1218,2026-02-10,Meta Ads,47.91
ORD-13219,USR-1684,2026-03-18,Google Ads,84.49
ORD-13220,USR-1595,2026-06-22,Meta Ads,108.37
ORD-13221,USR-1349,2026-05-13,TikTok Ads,58.59
ORD-13222,USR-1983,2026-01-13,TikTok Ads,17.06
ORD-13223,USR-1404,2026-03-13,Google Ads,45.39
ORD-13224,USR-1394,2026-01-26,Google Ads,76.03
ORD-13225,USR-1861,2026-05-05,Organic Search,94.37
ORD-13226,USR-1832,2026-02-07,Meta Ads,109.73
ORD-13227,USR-1285,2026-06-05,TikTok Ads,91.1
ORD-13228,USR-1653,2026-04-23,Google Ads,116.57
ORD-13229,USR-1914,2026-01-08,Meta Ads,67.89
ORD-13230,USR-2178,2026-06-06,Meta Ads,75.04
ORD-13231,USR-1136,2026-06-03,Meta Ads,55.04
ORD-13232,USR-1242,2026-06-29,Organic Search,42.68
ORD-13233,USR-2410,2026-05-16,TikTok Ads,114.53
ORD-13234,USR-1690,2026-06-20,Meta Ads,82.06
ORD-13235,USR-2105,2026-06-03,TikTok Ads,18.3
ORD-13236,USR-1375,2026-04-22,Google Ads,73.55
ORD-13237,USR-1041,2026-04-25,Google Ads,55.49
ORD-13238,USR-2165,2026-02-20,TikTok Ads,96.62
ORD-13239,USR-2239,2026-01-27,Meta Ads,25.55
ORD-13240,USR-2436,2026-03-27,Meta Ads,69.81
ORD-13241,USR-1456,2026-01-21,Meta Ads,90.71
ORD-13242,USR-1183,2026-06-03,Google Ads,36.18
ORD-13243,USR-2096,2026-02-05,Meta Ads,65.3
ORD-13244,USR-2253,2026-03-10,Google Ads,45.12
ORD-13245,USR-1083,2026-04-17,Google Ads,71.48
ORD-13246,USR-1222,2026-02-06,Meta Ads,103.48
ORD-13247,USR-1425,2026-05-29,TikTok Ads,117.59
ORD-13248,USR-1525,2026-05-16,Meta Ads,51.27
ORD-13249,USR-1465,2026-01-21,Meta Ads,40.69
ORD-13250,USR-2183,2026-03-05,Organic Search,22.3
ORD-13251,USR-2184,2026-04-29,Meta Ads,113.9
ORD-13252,USR-1690,2026-05-26,Meta Ads,112.04
ORD-13253,USR-1370,2026-01-10,Meta Ads,90.48
ORD-13254,USR-1735,2026-06-16,TikTok Ads,71.22
ORD-13255,USR-2066,2026-05-30,Meta Ads,94.64
ORD-13256,USR-2054,2026-04-16,Google Ads,22.54
ORD-13257,USR-1440,2026-05-08,Google Ads,20.42
ORD-13258,USR-1759,2026-05-10,TikTok Ads,95.15
ORD-13259,USR-1162,2026-05-29,Meta Ads,93.52
ORD-13260,USR-1238,2026-03-12,Organic Search,54.24
ORD-13261,USR-1109,2026-01-22,TikTok Ads,37.47
ORD-13262,USR-2001,2026-02-13,Google Ads,69.07
ORD-13263,USR-1584,2026-01-09,TikTok Ads,41.32
ORD-13264,USR-1569,2026-02-14,Organic Search,44.83
ORD-13265,USR-1074,2026-01-19,Google Ads,93.97
ORD-13266,USR-2041,2026-06-10,TikTok Ads,98.16
ORD-13267,USR-1743,2026-02-12,Meta Ads,20.25
ORD-13268,USR-2326,2026-01-28,Meta Ads,32.6
ORD-13269,USR-1757,2026-06-08,Meta Ads,26.83
ORD-13270,USR-1895,2026-02-20,Meta Ads,21.14
ORD-13271,USR-1068,2026-01-25,TikTok Ads,109.89
ORD-13272,USR-1706,2026-04-15,TikTok Ads,27.69
ORD-13273,USR-2345,2026-05-25,Google Ads,37.9
ORD-13274,USR-1927,2026-01-24,Meta Ads,86.92
ORD-13275,USR-1961,2026-04-15,Meta Ads,92.09
ORD-13276,USR-1234,2026-03-26,Direct,15.59
ORD-13277,USR-2312,2026-01-07,Google Ads,34.59
ORD-13278,USR-2373,2026-05-25,Google Ads,24.59
ORD-13279,USR-1963,2026-06-23,Meta Ads,54.05
ORD-13280,USR-1352,2026-04-05,Organic Search,33.19
ORD-13281,USR-2251,2026-04-29,TikTok Ads,102.89
ORD-13282,USR-1284,2026-02-21,TikTok Ads,37.4
ORD-13283,USR-1931,2026-04-14,Google Ads,80.16
ORD-13284,USR-1123,2026-03-10,TikTok Ads,44.05
ORD-13285,USR-1128,2026-03-24,TikTok Ads,47.48
ORD-13286,USR-1070,2026-05-07,Google Ads,76.59
ORD-13287,USR-1165,2026-01-03,Meta Ads,51.01
ORD-13288,USR-1836,2026-06-27,Meta Ads,79.48
ORD-13289,USR-1302,2026-04-30,TikTok Ads,80.92
ORD-13290,USR-1020,2026-05-31,Meta Ads,55.9
ORD-13291,USR-2293,2026-01-17,Meta Ads,60.16
ORD-13292,USR-2285,2026-02-19,Google Ads,117.58
ORD-13293,USR-2476,2026-01-06,TikTok Ads,66.58
ORD-13294,USR-1396,2026-06-28,TikTok Ads,65.51
ORD-13295,USR-2120,2026-04-26,Google Ads,21.09
ORD-13296,USR-1185,2026-06-22,TikTok Ads,100.79
ORD-13297,USR-1053,2026-01-29,Meta Ads,64.66
ORD-13298,USR-1113,2026-04-27,Meta Ads,25.56
ORD-13299,USR-2316,2026-06-13,Meta Ads,119.56
ORD-13300,USR-2230,2026-04-29,TikTok Ads,54.5
ORD-13301,USR-1223,2026-01-06,Google Ads,72.86
ORD-13302,USR-1552,2026-05-25,Meta Ads,119.9
ORD-13303,USR-1958,2026-02-19,TikTok Ads,25.54
ORD-13304,USR-1629,2026-06-21,Meta Ads,80.66
ORD-13305,USR-2179,2026-02-13,Google Ads,111.48
ORD-13306,USR-2097,2026-01-18,Direct,40.18
ORD-13307,USR-1178,2026-03-14,Direct,62.22
ORD-13308,USR-1820,2026-04-23,Direct,65.24
ORD-13309,USR-2120,2026-01-12,Google Ads,99.25
ORD-13310,USR-1258,2026-01-07,Organic Search,51.38
ORD-13311,USR-2222,2026-05-14,Meta Ads,80.57
ORD-13312,USR-1917,2026-04-01,TikTok Ads,112.82
ORD-13313,USR-1626,2026-03-02,Google Ads,29.67
ORD-13314,USR-1276,2026-03-29,TikTok Ads,91.64
ORD-13315,USR-1246,2026-01-21,Google Ads,59.68
ORD-13316,USR-2120,2026-01-27,Organic Search,32.99
ORD-13317,USR-2472,2026-02-13,Google Ads,110.26
ORD-13318,USR-1497,2026-05-25,Google Ads,46.09
ORD-13319,USR-1462,2026-03-13,Organic Search,66.3
ORD-13320,USR-2150,2026-05-10,Meta Ads,50.65
ORD-13321,USR-2341,2026-01-31,TikTok Ads,97.28
ORD-13322,USR-1310,2026-04-17,Google Ads,90.09
ORD-13323,USR-1497,2026-04-22,Google Ads,59.68
ORD-13324,USR-1206,2026-03-06,Organic Search,50.01
ORD-13325,USR-2366,2026-01-21,Organic Search,105.37
ORD-13326,USR-1388,2026-04-30,Organic Search,109.44
ORD-13327,USR-1711,2026-05-01,Google Ads,108.46
ORD-13328,USR-1648,2026-03-30,Google Ads,119.6
ORD-13329,USR-2369,2026-01-10,TikTok Ads,67.48
ORD-13330,USR-1618,2026-03-01,Google Ads,20.88
ORD-13331,USR-1501,2026-05-23,TikTok Ads,89.72
ORD-13332,USR-2046,2026-02-22,Direct,79.39
ORD-13333,USR-1851,2026-02-15,Google Ads,28.16
ORD-13334,USR-1088,2026-02-21,Organic Search,107.55
ORD-13335,USR-1177,2026-04-29,Google Ads,22.76
ORD-13336,USR-2082,2026-06-05,TikTok Ads,80.28
ORD-13337,USR-2404,2026-06-21,Meta Ads,109.65
ORD-13338,USR-1920,2026-02-16,TikTok Ads,94.35
ORD-13339,USR-1050,2026-01-15,Meta Ads,70.43
ORD-13340,USR-1634,2026-05-04,Google Ads,78.35
ORD-13341,USR-1532,2026-03-11,Organic Search,47.75
ORD-13342,USR-2463,2026-05-15,TikTok Ads,91.22
ORD-13343,USR-2384,2026-05-31,Meta Ads,62.51
ORD-13344,USR-2316,2026-04-14,Meta Ads,35.94
ORD-13345,USR-1854,2026-02-15,Meta Ads,59.74
ORD-13346,USR-1176,2026-01-03,Direct,67.84
ORD-13347,USR-1219,2026-01-22,Organic Search,81.46
ORD-13348,USR-1760,2026-05-14,Meta Ads,20.51
ORD-13349,USR-1929,2026-04-23,TikTok Ads,33.03
ORD-13350,USR-2405,2026-02-23,Google Ads,51.12
ORD-13351,USR-2217,2026-06-15,Google Ads,15.64
ORD-13352,USR-1674,2026-03-20,Meta Ads,110.41
ORD-13353,USR-2037,2026-04-01,Organic Search,26.58
ORD-13354,USR-1018,2026-06-29,Direct,87.76
ORD-13355,USR-2439,2026-01-04,Direct,75.07
ORD-13356,USR-2225,2026-03-08,Direct,35.36
ORD-13357,USR-2496,2026-01-22,Direct,31.9
ORD-13358,USR-2055,2026-05-16,TikTok Ads,81.92
ORD-13359,USR-2259,2026-01-04,Google Ads,115.7
ORD-13360,USR-1742,2026-05-01,TikTok Ads,71.71
ORD-13361,USR-2316,2026-03-04,Meta Ads,76.12
ORD-13362,USR-1621,2026-03-15,TikTok Ads,81.3
ORD-13363,USR-1555,2026-05-19,Meta Ads,41.81
ORD-13364,USR-1566,2026-05-02,Meta Ads,47.02
ORD-13365,USR-1230,2026-05-09,Google Ads,25.38
ORD-13366,USR-1354,2026-04-05,Meta Ads,71.42
ORD-13367,USR-2056,2026-02-21,TikTok Ads,72.46
ORD-13368,USR-1391,2026-03-16,TikTok Ads,36.81
ORD-13369,USR-2294,2026-03-17,TikTok Ads,102.61
ORD-13370,USR-2197,2026-06-15,Direct,30.81
ORD-13371,USR-1890,2026-03-02,Google Ads,49.57
ORD-13372,USR-1363,2026-05-30,Meta Ads,43.83
ORD-13373,USR-1788,2026-02-08,Meta Ads,43.95
ORD-13374,USR-1460,2026-02-17,Meta Ads,35.4
ORD-13375,USR-2428,2026-05-08,Direct,78.14
ORD-13376,USR-2438,2026-03-20,Meta Ads,111.04
ORD-13377,USR-1887,2026-06-06,Meta Ads,105.55
ORD-13378,USR-1433,2026-03-29,Direct,114.81
ORD-13379,USR-2025,2026-01-31,Direct,83.62
ORD-13380,USR-1715,2026-04-04,Meta Ads,35.08
ORD-13381,USR-1398,2026-03-31,Google Ads,46.18
ORD-13382,USR-1130,2026-05-05,Meta Ads,25.4
ORD-13383,USR-1944,2026-05-04,TikTok Ads,43.81
ORD-13384,USR-1204,2026-03-19,Google Ads,105.56
ORD-13385,USR-1823,2026-04-09,Organic Search,94.29
ORD-13386,USR-1535,2026-06-22,Meta Ads,20.47
ORD-13387,USR-1949,2026-04-19,Meta Ads,95.45
ORD-13388,USR-1128,2026-02-18,TikTok Ads,55.66
ORD-13389,USR-1076,2026-02-04,Organic Search,18.37
ORD-13390,USR-1642,2026-01-14,Google Ads,24.22
ORD-13391,USR-2292,2026-03-06,Google Ads,74.52
ORD-13392,USR-1679,2026-05-22,Google Ads,86.91
ORD-13393,USR-1937,2026-02-24,TikTok Ads,87.7
ORD-13394,USR-1848,2026-03-20,Google Ads,52.99
ORD-13395,USR-2169,2026-02-21,Meta Ads,56.4
ORD-13396,USR-2277,2026-05-20,Meta Ads,54.55
ORD-13397,USR-1129,2026-03-13,TikTok Ads,42.64
ORD-13398,USR-2004,2026-03-09,Direct,99.9
ORD-13399,USR-2126,2026-04-17,Meta Ads,64.62
ORD-13400,USR-1509,2026-05-14,Google Ads,88.15
ORD-13401,USR-1511,2026-06-29,TikTok Ads,31.73
ORD-13402,USR-1599,2026-03-28,TikTok Ads,42.6
ORD-13403,USR-1016,2026-03-09,Meta Ads,51.82
ORD-13404,USR-2242,2026-05-18,Meta Ads,33.85
ORD-13405,USR-2347,2026-05-14,Organic Search,88.85
ORD-13406,USR-1825,2026-04-14,Google Ads,72.15
ORD-13407,USR-2310,2026-04-19,Google Ads,21.14
ORD-13408,USR-1477,2026-04-16,TikTok Ads,84.34
ORD-13409,USR-2175,2026-05-21,Google Ads,97.98
ORD-13410,USR-2156,2026-06-06,TikTok Ads,80.81
ORD-13411,USR-1717,2026-03-18,Direct,24.79
ORD-13412,USR-2177,2026-01-22,Google Ads,112.58
ORD-13413,USR-2200,2026-01-05,Organic Search,113.19
ORD-13414,USR-1746,2026-02-07,Direct,47.1
ORD-13415,USR-1683,2026-02-07,Meta Ads,101.26
ORD-13416,USR-2267,2026-03-06,Organic Search,116.46
ORD-13417,USR-1720,2026-05-11,TikTok Ads,15.5
ORD-13418,USR-1768,2026-04-23,Meta Ads,67.59
ORD-13419,USR-2397,2026-04-13,Google Ads,103.24
ORD-13420,USR-2363,2026-02-24,Organic Search,85.89
ORD-13421,USR-2327,2026-03-30,Organic Search,112.28
ORD-13422,USR-2018,2026-01-06,Google Ads,47.91
ORD-13423,USR-2424,2026-01-06,Organic Search,88.1
ORD-13424,USR-1137,2026-03-26,Direct,106.44
ORD-13425,USR-2248,2026-06-05,Google Ads,58.25
ORD-13426,USR-2157,2026-02-11,Meta Ads,78.33
ORD-13427,USR-2032,2026-02-11,Organic Search,36.78
ORD-13428,USR-2168,2026-02-03,Direct,87.83
ORD-13429,USR-1456,2026-02-19,TikTok Ads,70.57
ORD-13430,USR-2040,2026-02-15,Meta Ads,56.86
ORD-13431,USR-1949,2026-01-05,TikTok Ads,81.43
ORD-13432,USR-1858,2026-01-16,Google Ads,68.3
ORD-13433,USR-1746,2026-05-16,Google Ads,45.82
ORD-13434,USR-1951,2026-02-07,Organic Search,28.52
ORD-13435,USR-1306,2026-01-09,TikTok Ads,85.16
ORD-13436,USR-1098,2026-01-31,Meta Ads,17.25
ORD-13437,USR-1813,2026-01-29,Google Ads,105.54
ORD-13438,USR-1087,2026-02-01,Meta Ads,58.95
ORD-13439,USR-1585,2026-05-11,Meta Ads,78.13
ORD-13440,USR-1796,2026-05-04,Google Ads,33.32
ORD-13441,USR-1900,2026-05-01,TikTok Ads,97.97
ORD-13442,USR-2327,2026-04-19,Direct,17.32
ORD-13443,USR-1981,2026-03-20,Meta Ads,61.69
ORD-13444,USR-1383,2026-02-20,Meta Ads,82.01
ORD-13445,USR-1880,2026-02-27,TikTok Ads,54.84
ORD-13446,USR-1532,2026-04-30,Meta Ads,74.86
ORD-13447,USR-1597,2026-06-02,Meta Ads,107.67
ORD-13448,USR-2325,2026-04-22,TikTok Ads,88.92
ORD-13449,USR-1212,2026-06-20,Meta Ads,47.1
ORD-13450,USR-2108,2026-05-08,TikTok Ads,81.82
ORD-13451,USR-2266,2026-03-03,Meta Ads,35.75
ORD-13452,USR-2016,2026-02-14,TikTok Ads,44.45
ORD-13453,USR-1953,2026-03-30,Direct,84.21
ORD-13454,USR-2274,2026-02-04,Google Ads,46.08
ORD-13455,USR-2479,2026-02-19,Organic Search,34.18
ORD-13456,USR-2424,2026-05-27,Google Ads,34.26
ORD-13457,USR-2135,2026-05-02,Direct,47.55
ORD-13458,USR-2121,2026-06-19,Meta Ads,102.45
ORD-13459,USR-1007,2026-06-17,Meta Ads,118.34
ORD-13460,USR-2042,2026-04-14,Google Ads,46.0
ORD-13461,USR-1849,2026-02-18,Google Ads,85.03
ORD-13462,USR-1570,2026-03-07,Meta Ads,104.69
ORD-13463,USR-1120,2026-03-22,Meta Ads,86.01
ORD-13464,USR-1095,2026-01-05,Direct,39.13
ORD-13465,USR-1001,2026-04-11,Google Ads,18.38
ORD-13466,USR-2391,2026-05-08,TikTok Ads,103.83
ORD-13467,USR-1732,2026-06-25,Google Ads,71.41
ORD-13468,USR-1273,2026-01-02,Meta Ads,105.0
ORD-13469,USR-1278,2026-01-15,Organic Search,116.84
ORD-13470,USR-2328,2026-04-03,Direct,23.8
ORD-13471,USR-1329,2026-01-18,TikTok Ads,60.29
ORD-13472,USR-1140,2026-06-21,Google Ads,78.77
ORD-13473,USR-2268,2026-06-19,TikTok Ads,92.04
ORD-13474,USR-1869,2026-04-05,Meta Ads,73.14
ORD-13475,USR-1392,2026-05-20,Meta Ads,72.62
ORD-13476,USR-2448,2026-02-19,Google Ads,15.76
ORD-13477,USR-1027,2026-03-20,Meta Ads,53.37
ORD-13478,USR-1097,2026-04-29,Google Ads,83.15
ORD-13479,USR-1178,2026-02-08,Organic Search,103.24
ORD-13480,USR-1452,2026-01-26,Meta Ads,88.48
ORD-13481,USR-1248,2026-02-22,Organic Search,23.15
ORD-13482,USR-1500,2026-05-03,TikTok Ads,113.01
ORD-13483,USR-1835,2026-03-10,Organic Search,90.04
ORD-13484,USR-1235,2026-04-27,TikTok Ads,96.31
ORD-13485,USR-2429,2026-01-15,TikTok Ads,36.41
ORD-13486,USR-2492,2026-03-18,Meta Ads,56.09
ORD-13487,USR-2437,2026-04-07,Google Ads,95.75
ORD-13488,USR-2321,2026-06-22,Google Ads,36.74
ORD-13489,USR-1870,2026-02-01,TikTok Ads,55.7
ORD-13490,USR-2433,2026-03-19,Google Ads,34.78
ORD-13491,USR-2019,2026-02-01,Meta Ads,108.8
ORD-13492,USR-1017,2026-06-09,TikTok Ads,102.45
ORD-13493,USR-1231,2026-04-29,Google Ads,119.01
ORD-13494,USR-1836,2026-06-17,Google Ads,21.79
ORD-13495,USR-2431,2026-03-19,Meta Ads,76.02
ORD-13496,USR-1673,2026-05-20,Organic Search,61.46
ORD-13497,USR-1414,2026-06-23,Google Ads,41.31
ORD-13498,USR-2088,2026-04-13,Google Ads,17.81
ORD-13499,USR-2105,2026-06-02,Organic Search,60.04
